,label,x,y
42286,seven,"[-2 28 27 ...,  8 -4 26]",19
42287,seven,"[ 39  52  28 ..., -51 -48 -45]",19
42288,seven,"[-14 -23 -21 ...,  36  40  31]",19
42289,seven,"[-10 -10  -1 ...,  28  21  21]",19
42290,seven,"[ -376 -1250 -1293 ...,   630  1242  1310]",19
42291,seven,"[  325 -1703  1867 ...,  1330  1613  1504]",19
42292,seven,"[ 0 -3 -3 ..., -5 -4 -3]",19
42293,seven,"[ -57 -417 -661 ..., -313 -343 -343]",19
42294,seven,"[ 121  205  165 ..., -260 -324 -199]",19
42295,seven,"[156 170 154 ..., 215 230 206]",19
42296,seven,"[  18  -64 -201 ...,   94  254  272]",19
42297,seven,"[ -1 -45 -58 ...,  52 119 164]",19
42298,seven,"[-5 -6 -7 ..., 10 13 10]",19
42299,seven,"[2 4 4 ..., 6 2 5]",19
42300,seven,"[ 6  7 10 ...,  8  8 12]",19
42301,seven,"[5 7 5 ..., 9 7 8]",19
42302,seven,"[ -1  -7  -6 ..., -17 -14 -12]",19
42303,seven,"[  917  1112   669 ...,  -736  -886 -1023]",19
42304,seven,"[ -210 -1011  -932 ..., -2713 -1813  -210]",19
42305,seven,"[-1153 -2605 -3525 ...,  1039  1433  1953]",19
42306,seven,"[ -81  -92  -86 ...,  602  160 -343]",19
42307,seven,"[ 17  18  16 ..., 806 806 804]",19
42308,seven,"[ -81  -92  -86 ...,  602  160 -343]",19
42309,seven,"[36 29 32 ..., 31 40 46]",19
42310,seven,"[ 17  18  16 ..., 806 806 804]",19
42311,seven,"[36 29 32 ..., 31 40 46]",19
42312,seven,"[ 192  230  275 ..., -192 -241 -260]",19
42313,seven,"[ 192  230  275 ..., -192 -241 -260]",19
42314,seven,"[ -6  -9 -11 ..., -28 -18 -12]",19
42315,seven,"[12 14 18 ..., 20 19 17]",19
42316,seven,"[-29 -31 -37 ..., -49 -58 -53]",19
42317,seven,"[-213 -398 -497 ..., -265 -276 -304]",19
42318,seven,"[  5  12  19 ..., -29 -25 -16]",19
42319,seven,"[159 188 182 ..., 182 172 169]",19
42320,seven,"[-18 -31 -78 ..., -55 -55 -69]",19
42321,seven,"[ 2 11  6 ..., 20 34 53]",19
42322,seven,"[  3  -1  10 ...,  47 -23  37]",19
42323,seven,"[103 122 128 ..., 182 157 157]",19
42324,seven,"[  25   15   44 ..., -112  -90  -54]",19
42325,seven,"[-473 -412  -43 ...,  511  871  910]",19
42326,seven,"[ 0  3  7 ..., 13  9 15]",19
42327,seven,"[25 45 54 ..., 35 34 53]",19
42328,seven,"[ 4 16 16 ..., 17 22 25]",19
42329,seven,"[ -5  21  18 ..., -23 -30 -31]",19
42330,seven,"[-16 -16 -12 ..., -20 -14 -20]",19
42331,seven,"[63 75 74 ..., 80 89 82]",19
42332,seven,"[48 55 65 ..., 79 91 90]",19
42333,seven,"[156 191 205 ..., 168 157 149]",19
42334,seven,"[ 200  214  225 ..., -259 -258 -243]",19
42335,seven,"[-272 -288 -312 ..., -274 -285 -295]",19
42336,seven,"[   6 -114   84 ...,  -42  -44  -39]",19
42337,seven,"[  7  15 -20 ..., -86 -75 -43]",19
42338,seven,"[-134 -261 -212 ..., -148  -85  -49]",19
42339,seven,"[-154 -145 -148 ...,  183  195  199]",19
42340,seven,"[ 6 12 10 ...,  9 18 22]",19
42341,seven,"[ 15  19  17 ..., -20 -20 -23]",19
42342,seven,"[ 19  21  10 ..., 215 214 254]",19
42343,seven,"[-14  -7  -9 ...,  25  18  29]",19
42344,seven,"[ 418  515  618 ..., -601 -585 -566]",19
42345,seven,"[ 22 -27 -16 ...,  88  64 134]",19
42346,seven,"[-2205 -2726 -3208 ..., -4837 -4090 -3473]",19
42347,seven,"[ 15 -53 -62 ..., -32 -74 -30]",19
42348,seven,"[ 22 -42 -30 ...,  42  18 -41]",19
42349,seven,"[ 0 -1 -3 ..., -5 -4 -2]",19
42350,seven,"[  0  40  54 ...,  24 -36 -24]",19
42351,seven,"[ -10  -15  -34 ..., -175 -198 -219]",19
42352,seven,"[10 25 48 ..., 62 77 79]",19
42353,seven,"[ 10 -44 -59 ..., -24  34   2]",19
42354,seven,"[ -7  31  57 ..., -32 -32 -37]",19
42355,seven,"[ 5  7 -3 ..., 13 17 14]",19
42356,seven,"[ -5 -15 -20 ...,  12  10   6]",19
42357,seven,"[  0  -5 -11 ...,   9   7   8]",19
42358,seven,"[-25  47  36 ..., -55 -47 -42]",19
42359,seven,"[ 18 -12 -25 ..., -33 -32 -31]",19
42360,seven,"[ -224  -915 -1125 ...,  1391  1214  1201]",19
42361,seven,"[  2 -18 -15 ...,  38   1   6]",19
42362,seven,"[ -6 -61 -60 ..., -87 -35 -26]",19
42363,seven,"[277 285 298 ..., 304 322 358]",19
42364,seven,"[ -875  -820  -919 ..., -1085  -987  -943]",19
42365,seven,"[-13 -40 -84 ...,  35 162 -48]",19
42366,seven,"[-14   4  -3 ...,  -2  13  42]",19
42367,seven,"[  1   6  10 ..., -14  -2   6]",19
42368,seven,"[   3    4    2 ...,   -3  -78 -140]",19
42369,seven,"[  8  68 -17 ...,  45  34  45]",19
42370,seven,"[-448 -452 -458 ...,  560  540  523]",19
42371,seven,"[-1156 -1926 -1680 ..., -2180 -2123 -2264]",19
42372,seven,"[ 513  502  511 ..., -534 -530 -593]",19
42373,seven,"[ 38  48  49 ..., -91 -69 -53]",19
42374,seven,"[ 186  188  180 ..., -380 -388 -400]",19
42375,seven,"[   28    43    48 ..., -1872 -1776 -1592]",19
42376,seven,"[ 4  3 -4 ..., 18 32 40]",19
42377,seven,"[-18   6  17 ...,  86 120 151]",19
42378,seven,"[  66  318  -61 ...,  441   39 -427]",19
42379,seven,"[-103 -308 -242 ...,  131  222 -232]",19
42380,seven,"[ -84 -284 -193 ..., -160 -168 -173]",19
42381,seven,"[ 2  1 -2 ...,  1  2  3]",19
42382,seven,"[  -1   10   11 ...,  -78  -90 -103]",19
42383,seven,"[ -521  -896  -807 ..., -1045 -1111  -611]",19
42384,seven,"[ -4  -5  -4 ..., -11 -12 -11]",19
42385,seven,"[   2    0    1 ..., -436 -416 -397]",19
42386,seven,"[-1  1 -1 ...,  7  6  3]",19
42387,seven,"[ 5  5  4 ..., -4 -2  5]",19
42388,seven,"[    4     2     3 ..., -2853 -2017  -771]",19
42389,seven,"[-452 -580 -712 ...,  663  683  691]",19
42390,seven,"[  46   61   73 ..., -104  -95  -78]",19
42391,seven,"[-15 -27 -27 ..., -23 -35 -39]",19
42392,seven,"[ 63 110 176 ..., 549 525 492]",19
42393,seven,"[  87   85   84 ..., 1358 1338 1307]",19
42394,seven,"[11 34  6 ..., 88 54 14]",19
42395,seven,"[ 51  56  59 ...,  23  94 127]",19
42396,seven,"[-195 -245 -291 ...,  237  262  289]",19
42397,seven,"[  39   52   49 ...,  169   42 -107]",19
42398,seven,"[ -856  -623  -546 ..., -2266 -2256 -2294]",19
42399,seven,"[-53 -80 -86 ...,  70  78  93]",19
42400,seven,"[ -32  -82  -89 ..., -104  -28  -13]",19
42401,seven,"[-157 -186 -204 ...,  144  186  198]",19
42402,seven,"[ -16  -41 -144 ...,   83   90  118]",19
42403,seven,"[-10 -40 -73 ..., -18 -18 -18]",19
42404,seven,"[0 0 0 ..., 0 0 0]",19
42405,seven,"[-123 -120 -124 ..., -143 -140 -142]",19
42406,seven,"[ -7 -12 -16 ...,  -9  -8  -7]",19
42407,seven,"[-2 -5 -9 ...,  4  4  8]",19
42408,seven,"[ -3  -9 -12 ..., -14 -19  -5]",19
42409,seven,"[  -3  -32 -112 ...,   97  166  312]",19
42410,seven,"[-239 -275 -298 ..., -295 -309 -309]",19
42411,seven,"[-319 -285 -255 ..., -430 -450 -337]",19
42412,seven,"[29 32 13 ..., 18  4 -5]",19
42413,seven,"[-11 -24 -17 ...,  41  24  -3]",19
42414,seven,"[0 0 0 ..., 0 0 0]",19
42415,seven,"[0 0 0 ..., 0 0 0]",19
42416,seven,"[0 0 0 ..., 0 0 0]",19
42417,seven,"[0 0 0 ..., 0 0 0]",19
42418,seven,"[0 0 0 ..., 0 0 0]",19
42419,seven,"[0 0 1 ..., 1 0 0]",19
42420,seven,"[0 0 0 ..., 0 0 0]",19
42421,seven,"[0 0 1 ..., 1 0 0]",19
42422,seven,"[  3   9 -23 ...,  16   6 -30]",19
42423,seven,"[ 1 -2 -1 ...,  2 -4  0]",19
42424,seven,"[ 0 -2 -2 ..., -2 -1  1]",19
42425,seven,"[  2 -10  12 ...,   5  10   8]",19
42426,seven,"[ 1 -2 -1 ...,  2 -4  0]",19
42427,seven,"[ 0  0  0 ..., -4 -1 -2]",19
42428,seven,"[  3   9 -23 ...,  16   6 -30]",19
42429,seven,"[ 0 -2 -2 ..., -2 -1  1]",19
42430,seven,"[ -14  -30  -35 ..., -298 -247 -173]",19
42431,seven,"[121 117 106 ..., 167 171 161]",19
42432,seven,"[ -62  -96 -101 ...,  -48  -66  -32]",19
42433,seven,"[  6  27  19 ..., -13  -8  24]",19
42434,seven,"[-3 -5 -4 ..., -3 -3 -4]",19
42435,seven,"[2 0 0 ..., 5 3 2]",19
42436,seven,"[  1 -26  19 ..., -21 -35 -43]",19
42437,seven,"[2 2 2 ..., 1 1 2]",19
42438,seven,"[-33  23  20 ...,  28  31  23]",19
42439,seven,"[-150 -229 -314 ..., -153 -163 -147]",19
42440,seven,"[-214 -368 -348 ..., 1078 1238 1044]",19
42441,seven,"[ -1  -7  -9 ...,  -8 -11 -15]",19
42442,seven,"[15 18 25 ...,  7 13 15]",19
42443,seven,"[  3   4   3 ..., -11  -8  -9]",19
42444,seven,"[ -78 -115 -118 ..., -134 -129 -141]",19
42445,seven,"[ 165  218  160 ..., -322 -275 -340]",19
42446,seven,"[   91   193   227 ...,  -918 -1061  -535]",19
42447,seven,"[66 70 69 ..., 84 83 82]",19
42448,seven,"[-60 -71 -71 ..., -89 -84 -93]",19
42449,seven,"[10 20 26 ..., -3  3 17]",19
42450,seven,"[-13 170 -63 ...,  97 101  96]",19
42451,seven,"[-2  0  6 ..., 36 40 33]",19
42452,seven,"[   7  256  -59 ..., -233 -204 -180]",19
42453,seven,"[32 55 63 ..., 54 53 50]",19
42454,seven,"[21 17 14 ..., 98 98 96]",19
42455,seven,"[   13   -33   -11 ..., -2184 -1121   891]",19
42456,seven,"[ 36  61  54 ...,  -7 -10 -63]",19
42457,seven,"[ -2   0  -5 ...,   5   1 -17]",19
42458,seven,"[ 14  67   5 ..., -67 -56 -63]",19
42459,seven,"[  5   2   2 ..., -64 -39  54]",19
42460,seven,"[ 1  2  2 ..., -4 -4 -2]",19
42461,seven,"[ 65 108 121 ...,  66 -11 -97]",19
42462,seven,"[ 12  12  12 ..., 102 115  90]",19
42463,seven,"[  0 -41   2 ...,  57  35  16]",19
42464,seven,"[ -5 -18 -19 ..., -17 -21 -31]",19
42465,seven,"[ 1  4  5 ..., -6 -4 -4]",19
42466,seven,"[-3 -4 -5 ...,  7  6  6]",19
42467,seven,"[ -2  -2  -2 ..., -12 -11 -11]",19
42468,seven,"[-28 -23 -35 ..., -76 -67 -46]",19
42469,seven,"[-143 -158 -166 ...,  196  176  143]",19
42470,seven,"[181 265 285 ..., 269 272 250]",19
42471,seven,"[-307 -398 -413 ...,  380  431  489]",19
42472,seven,"[ -52  611  141 ..., -417 -408 -316]",19
42473,seven,"[ 0 16 14 ..., 10  8 13]",19
42474,seven,"[  2 -12 -17 ...,  -5 -15 -14]",19
42475,seven,"[ 0  3 18 ..., 19  8 -4]",19
42476,seven,"[ 5 -4  6 ..., -4  3 -6]",19
42477,seven,"[ 2 -4  4 ..., 12  9  7]",19
42478,seven,"[505 429 370 ..., 729 515 467]",19
42479,seven,"[  7  12   8 ..., -10  -7  -6]",19
42480,seven,"[-1  0 -1 ..., 12  8  4]",19
42481,seven,"[ 12   5  17 ..., -13 -14 -20]",19
42482,seven,"[ -47 -630 -798 ...,  526  523  487]",19
42483,seven,"[150 204 237 ..., 239 163 170]",19
42484,seven,"[5 4 5 ..., 7 8 8]",19
42485,seven,"[273 685 384 ..., 315 830 647]",19
42486,seven,"[   49   160   147 ..., 10790 12514  7262]",19
42487,seven,"[ 49  80 -33 ..., -65 -30 -99]",19
42488,seven,"[ 60  60  34 ..., 128 117 122]",19
42489,seven,"[-100 -124 -151 ..., -177 -176 -138]",19
42490,seven,"[ 12  19  48 ..., 111  69  50]",19
42491,seven,"[ 21  47  36 ..., -78 -84 -94]",19
42492,seven,"[26 48 78 ..., 66 39 43]",19
42493,seven,"[ 332  687  820 ..., -647 -348 -296]",19
42494,seven,"[ 457  630  706 ..., -546 -402 -418]",19
42495,seven,"[  800   958  1357 ..., -1903 -1751 -1422]",19
42496,seven,"[-186 -344 -373 ...,  -71  -47   19]",19
42497,seven,"[  1   0   0 ..., -43 -33 -34]",19
42498,seven,"[ 16  36  24 ..., -41 -26 -60]",19
42499,seven,"[-53 -60 -59 ...,  68  69  80]",19
42500,seven,"[ 0 -1 -2 ..., -4 -3 -1]",19
42501,seven,"[ 2  2  2 ..., -6 -8 -5]",19
42502,seven,"[-1 -2 -1 ...,  2  2  2]",19
42503,seven,"[-3 -1  2 ..., -4 -4 -5]",19
42504,seven,"[ 0 -5 -4 ..., -3 -4 -3]",19
42505,seven,"[ -1  -1   0 ..., 457 455 448]",19
42506,seven,"[ 13  13  13 ..., -62 -58 -62]",19
42507,seven,"[ -3  -2  -1 ..., -11 -12 -13]",19
42508,seven,"[ 14  16  15 ..., -52 -48 -45]",19
42509,seven,"[ -4  53   0 ..., -22 -32 -48]",19
42510,seven,"[  9  21  29 ..., 487 459 471]",19
42511,seven,"[ 38  66  87 ..., -66 -70 -71]",19
42512,seven,"[ 148  352  568 ..., -468 -279 -392]",19
42513,seven,"[ -78 -156 -179 ..., -337 -121 -206]",19
42514,seven,"[ -4  -5 -10 ...,   6   5   4]",19
42515,seven,"[ 2 -7 10 ..., 25 20 27]",19
42516,seven,"[ 3  2  1 ..., -3 -3 -4]",19
42517,seven,"[ -1   2   8 ..., -33 -22  -4]",19
42518,seven,"[ -6 -15 -13 ..., -21 -27 -23]",19
42519,seven,"[  2   8   3 ..., -14 -15 -16]",19
42520,seven,"[25 29 31 ..., 32 31 29]",19
42521,seven,"[-15 -11 -13 ..., -37 -33 -26]",19
42522,seven,"[-11 -22 -33 ...,  17  13  16]",19
42523,seven,"[-11 -17 -20 ...,  26  26  21]",19
42524,seven,"[-109  -91  -28 ...,  317  287  287]",19
42525,seven,"[-24 -27 -36 ...,  30  29  38]",19
42526,seven,"[ 9 11 12 ..., 12  6  9]",19
42527,seven,"[ -5 -14  -8 ...,   9   3  12]",19
42528,seven,"[ 4  8  4 ..., -3 -6 -6]",19
42529,seven,"[-72 -91 -89 ...,  11  -4 -41]",19
42530,seven,"[  6   9  19 ..., -13 -10   5]",19
42531,seven,"[-15 -30 -23 ...,  28  28  27]",19
42532,seven,"[  5  13  17 ..., -17 -14 -15]",19
42533,seven,"[  90  113   64 ..., -534 -451 -148]",19
42534,seven,"[-141 -285 -283 ..., -337  -19  462]",19
42535,seven,"[-128 -108  -65 ..., 1920 1433 1033]",19
42536,seven,"[-52 -55 -50 ..., -92 -94 -73]",19
42537,seven,"[-142 -131 -150 ..., -217 -251 -210]",19
42538,seven,"[125 211 206 ...,  52  71  31]",19
42539,seven,"[  72  134   51 ..., -200 -225 -181]",19
42540,seven,"[ 39  62  52 ..., 104 129 132]",19
42541,seven,"[ 0  2  7 ...,  0 -2 -4]",19
42542,seven,"[-19 -29 -27 ..., -53 -24 -23]",19
42543,seven,"[17 58 69 ..., 58 48 42]",19
42544,seven,"[ 0 -4 -2 ..., -2 -3 -3]",19
42545,seven,"[ 0  0  0 ...,  0 -1  3]",19
42546,seven,"[ 0  0  0 ..., -2  0 -1]",19
42547,seven,"[-58  20  80 ..., -16 -36 -77]",19
42548,seven,"[ 0  0  0 ...,  0 -1  2]",19
42549,seven,"[ -1  -5  -6 ..., -32 -33 -34]",19
42550,seven,"[ 1  1  3 ..., -1 -2 -2]",19
42551,seven,"[  6   6   5 ..., -11 -11 -12]",19
42552,seven,"[ 181  255  317 ..., -193 -181 -181]",19
42553,seven,"[ 0  0  0 ...,  0  1 16]",19
42554,seven,"[ -442  2104 -3118 ...,  -668  -682  -685]",19
42555,seven,"[  4 -12 -20 ..., -36 -29 -27]",19
42556,seven,"[   4    4   15 ..., -505 -390 -193]",19
42557,seven,"[ 8  4  1 ..., -1 35 23]",19
42558,seven,"[ -33  -17    8 ..., 1100  657  741]",19
42559,seven,"[ 1  2  2 ..., -1 -3 -3]",19
42560,seven,"[ 0 -1 -2 ...,  4  2  1]",19
42561,seven,"[  1   4   1 ..., -57 -63 -71]",19
42562,seven,"[ -59  -81 -101 ..., -370 -724 -504]",19
42563,seven,"[  250    61   288 ..., -1435 -1410 -1482]",19
42564,seven,"[ 0  1  3 ..., -3 -2 -2]",19
42565,seven,"[-12 -23 -20 ...,   3   0   0]",19
42566,seven,"[-12  -1   7 ...,  31  -6  97]",19
42567,seven,"[0 0 0 ..., 0 0 0]",19
42568,seven,"[0 0 0 ..., 0 0 3]",19
42569,seven,"[-1  0 -4 ..., 78 58 13]",19
42570,seven,"[-9 -5 -3 ..., -3 26 25]",19
42571,seven,"[  4  31 -44 ..., -51 -69 -63]",19
42572,seven,"[-20  11  -2 ...,  29  34  35]",19
42573,seven,"[-8 -7 -2 ...,  4  7 12]",19
42574,seven,"[ -17   42   94 ..., -217 -276 -231]",19
42575,seven,"[  68   62    5 ..., -336 -391 -277]",19
42576,seven,"[ 0 -4 -8 ...,  1  2  3]",19
42577,seven,"[-41 -40 -41 ...,  88 106 118]",19
42578,seven,"[ -70 -106  -66 ...,   69   44   89]",19
42579,seven,"[17 30 16 ..., 51 47 43]",19
42580,seven,"[ 8 26 -6 ...,  7 11 12]",19
42581,seven,"[ -74   39  -93 ...,   34 -354  -57]",19
42582,seven,"[-211 -211 1692 ..., -163 -257 -346]",19
42583,seven,"[ -89 -141  -56 ...,   19   67   -2]",19
42584,seven,"[ -35 -121  -86 ...,  -23  -70 -113]",19
42585,seven,"[ 119  251  310 ..., -130 -166 -159]",19
42586,seven,"[ -8 -10 -11 ..., -11 -11 -11]",19
42587,seven,"[ -413  -695 -1063 ...,  1210  1049   722]",19
42588,seven,"[ 288 -686  563 ...,  696  849  650]",19
42589,seven,"[ -2   4   5 ...,  12  22 -10]",19
42590,seven,"[-1  3 -6 ...,  2 -9  7]",19
42591,seven,"[ -9  45  77 ..., -53 -51 -49]",19
42592,seven,"[ 2 14  6 ..., 27 24 25]",19
42593,seven,"[ 20  18   7 ..., -27 -27 -22]",19
42594,seven,"[ -104  -210  -107 ..., -8442 -8561 -9355]",19
42595,seven,"[  -9   84  245 ..., -104  310  430]",19
42596,seven,"[-2 -2 -3 ...,  8  6  5]",19
42597,seven,"[ 0 -2 -1 ...,  0 -1 -2]",19
42598,seven,"[-156 -309 -278 ..., -890 -873 -744]",19
42599,seven,"[-451 -500 -583 ..., -515 -540 -507]",19
42600,seven,"[ -7  -4  10 ..., -26 -42 -37]",19
42601,seven,"[  1 -16 -20 ..., -23 -10 -18]",19
42602,seven,"[ 0  0 -2 ..., -1 -1  2]",19
42603,seven,"[1 1 1 ..., 2 3 2]",19
42604,seven,"[1 2 0 ..., 3 1 2]",19
42605,seven,"[-1 -1  0 ..., -1 -1  3]",19
42606,seven,"[1 2 2 ..., 2 3 5]",19
42607,seven,"[  2 -19 -44 ...,  29   2  31]",19
42608,seven,"[31 50 32 ..., 33 49 33]",19
42609,seven,"[ 65  78  83 ..., -65 -76 -86]",19
42610,seven,"[  -2  -72 -106 ..., -165 -128  -89]",19
42611,seven,"[-8 63 38 ..., 54 29 26]",19
42612,seven,"[ 46 120 115 ..., 104 105 115]",19
42613,seven,"[-53 -61 -56 ..., -38 -51 -61]",19
42614,seven,"[   -1    -1     1 ..., -2911 -3733 -4348]",19
42615,seven,"[    6     6     4 ..., 11633  8362  5159]",19
42616,seven,"[216 258 274 ..., 299 282 268]",19
42617,seven,"[  -1   -2   -2 ..., -281 -211 -144]",19
42618,seven,"[    1     1     1 ..., -7200 -5140 -3250]",19
42619,seven,"[  3   5   4 ..., -67 -71 -46]",19
42620,seven,"[-2 -2 -1 ..., 90 76 91]",19
42621,seven,"[ 2  1  2 ...,  2 -1 -4]",19
42622,seven,"[ 0 -1  0 ..., -4 -2  0]",19
42623,seven,"[ 1 -3 -3 ...,  1 -2 -2]",19
42624,seven,"[-1 -1 -4 ..., -2  0  1]",19
42625,seven,"[-1 -4 -2 ..., -1  0 -1]",19
42626,seven,"[398 451 421 ..., 607 551 508]",19
42627,seven,"[ 20  24  29 ..., -39 -34 -34]",19
42628,seven,"[-72 -98 -78 ..., -63 -39 -59]",19
42629,seven,"[ -36 -126  -73 ...,   24   34   15]",19
42630,seven,"[-14 -37 -20 ..., -15 -22 -26]",19
42631,seven,"[ 0  3  2 ..., -1 -1 -1]",19
42632,seven,"[-1  2  2 ..., -5 -4 -4]",19
42633,seven,"[ 0 -1  0 ..., -4 -4 -4]",19
42634,seven,"[ 1  1  1 ..., -1 -1 -1]",19
42635,seven,"[-1 -1 -1 ..., -2 -1 -1]",19
42636,seven,"[-1 -5 -2 ..., 15 27 25]",19
42637,seven,"[ -6 -21 -15 ...,  -5 -34 -26]",19
42638,seven,"[ -3  -4  -3 ...,  22 -13 -20]",19
42639,seven,"[-4  8 18 ...,  6  4 -5]",19
42640,seven,"[ 1  1  5 ..., -1 -1 -3]",19
42641,seven,"[0 3 3 ..., 4 5 3]",19
42642,seven,"[10 18  5 ..., -1  2 -3]",19
42643,seven,"[ -751 -1186 -1293 ...,  1297  1030   934]",19
42644,seven,"[-149 -187 -194 ..., -207 -107 -139]",19
42645,seven,"[ -4 -14  -9 ..., 148 149 161]",19
42646,seven,"[-485 -505 -567 ..., -767 -781 -764]",19
42647,seven,"[ -44 -110 -146 ...,  212  204  200]",19
42648,seven,"[ 0  0 -1 ...,  4  2  2]",19
42649,seven,"[ 342  391  457 ..., -450 -418 -431]",19
42650,seven,"[ -2   0   0 ..., -61 -53 -25]",19
42651,seven,"[ 149  125  133 ..., -165 -175 -171]",19
42652,seven,"[-26 -51 -39 ..., -20   2  35]",19
42653,seven,"[-17 -17 -24 ..., -66 -63 -49]",19
42654,seven,"[ 0 -2 -2 ...,  5  4  5]",19
42655,seven,"[ 1 -1  2 ...,  3  1 -4]",19
42656,seven,"[-47 -47 -47 ..., -76 -70 -71]",19
42657,seven,"[ -90  125   67 ...,  -87  -81 -136]",19
42658,seven,"[  67  114  108 ...,  -76 -121 -105]",19
42659,seven,"[ -63 -167 -178 ...,  196  221  143]",19
42660,seven,"[-10 -20 -17 ...,  11   0  -7]",19
42661,seven,"[34 39 22 ..., 57 72 64]",19
42662,seven,"[30 42 45 ..., 46 57 52]",19
42663,seven,"[ 4  7  6 ..., -5 -7 -7]",19
42664,seven,"[ 5  5 10 ...,  7  8  6]",19
42665,seven,"[-3 -7 -5 ..., -8 -5 -4]",19
42666,seven,"[ -5  -7  -5 ..., -13 -13  -6]",19
42667,seven,"[  5   7  12 ..., -13 -11 -15]",19
42668,seven,"[ 62  97  85 ..., 224 192 128]",19
42669,seven,"[ 44  86  84 ...,  11 -32 -28]",19
42670,seven,"[ -998 -1033 -1051 ..., -1176 -1166 -1106]",19
42671,seven,"[-275 -279 -313 ..., -328 -315 -321]",19
42672,seven,"[ -173  -708 -1301 ...,  -281  -306  -402]",19
42673,seven,"[  17  316  147 ..., -346 -464 -459]",19
42674,seven,"[0 1 2 ..., 2 2 2]",19
42675,seven,"[-76 -77 -83 ...,  95  89  84]",19
42676,seven,"[1 2 2 ..., 2 2 2]",19
42677,seven,"[-1  2  3 ...,  2  2  2]",19
42678,seven,"[ -1  -1  -2 ..., -15 -21 -27]",19
42679,seven,"[  0  -9  -6 ...,  -8 -14 -12]",19
42680,seven,"[13 18  5 ..., 96 56 58]",19
42681,seven,"[ -4  -9  -6 ..., 179 161 150]",19
42682,seven,"[ 3 10 16 ..., 10  7 10]",19
42683,seven,"[-1 -5 -6 ..., -3  2 -4]",19
42684,seven,"[-28 -16  52 ...,  22 -39  -8]",19
42685,seven,"[-29 -60 -75 ...,  36 119  86]",19
42686,seven,"[  1 -12 -34 ...,  -4   1   2]",19
42687,seven,"[-32 -51 -75 ...,  31  47  38]",19
42688,seven,"[ 321  503  479 ..., -176  -80  -82]",19
42689,seven,"[ -2 -25 -41 ..., -22 -17 -36]",19
42690,seven,"[ 13   6 -23 ...,  -4  -4 -10]",19
42691,seven,"[  529   482  1988 ..., -1653  -790  -814]",19
42692,seven,"[ -9 -77 -63 ..., -40 -28  -6]",19
42693,seven,"[ 454  784 1051 ..., 1058  740  626]",19
42694,seven,"[-367  825  -75 ..., 2575 2380 2702]",19
42695,seven,"[  -6   -5   -8 ..., -720 -671 -725]",19
42696,seven,"[0 1 1 ..., 1 1 1]",19
42697,seven,"[0 0 0 ..., 0 3 3]",19
42698,seven,"[0 0 0 ..., 0 0 1]",19
42699,seven,"[ 723 1371 1209 ...,   32   29   24]",19
42700,seven,"[  0  -5 -11 ...,  -5  -5  -3]",19
42701,seven,"[  0   0   0 ..., 124 123 119]",19
42702,seven,"[  0   0   0 ..., -36 -35 -34]",19
42703,seven,"[  4   6   7 ..., -12  -9  -6]",19
42704,seven,"[-20 -37 -16 ...,  39  34  43]",19
42705,seven,"[  2 -17 -38 ...,  37  32  23]",19
42706,seven,"[-26 -31 -40 ...,  27  33  36]",19
42707,seven,"[110 115 117 ..., 142 132 124]",19
42708,seven,"[ -92 -124 -135 ...,  -95 -126 -138]",19
42709,seven,"[ 0  0  0 ...,  1 -2 -3]",19
42710,seven,"[0 0 1 ..., 3 3 5]",19
42711,seven,"[ 0  2  1 ...,  0  1 -2]",19
42712,seven,"[0 1 0 ..., 1 2 3]",19
42713,seven,"[0 0 1 ..., 1 1 4]",19
42714,seven,"[0 0 1 ..., 3 3 5]",19
42715,seven,"[310 335 342 ..., 338 305 359]",19
42716,seven,"[-133 -157 -114 ..., -148 -118 -138]",19
42717,seven,"[-243  247  190 ...,  569  528  398]",19
42718,seven,"[ 0  0  0 ..., -1 -1 -1]",19
42719,seven,"[-30 -21 -17 ..., 128 130 127]",19
42720,seven,"[ 268  277  296 ..., -876 -897 -903]",19
42721,seven,"[ 67  82  95 ..., 106 117 111]",19
42722,seven,"[ 85  79  80 ...,  75  91 100]",19
42723,seven,"[-108 -157 -164 ..., -130 -139 -140]",19
42724,seven,"[ 148  168  143 ..., -222 -241 -269]",19
42725,seven,"[-1 -2 -1 ..., -1 -2 -2]",19
42726,seven,"[0 0 0 ..., 0 0 1]",19
42727,seven,"[378 617 539 ..., 172 182 185]",19
42728,seven,"[  4 -19 -22 ..., -48 -54 -40]",19
42729,seven,"[ 4  6  6 ..., -9 -9 -9]",19
42730,seven,"[-20 -34 -44 ...,  50  44  50]",19
42731,seven,"[195 270 321 ..., 388 314 276]",19
42732,seven,"[ -5  -5 -18 ..., -18 -40 -58]",19
42733,seven,"[ -42 -100 -134 ...,  -65   33  112]",19
42734,seven,"[ 4  6  5 ..., -9 -5 -4]",19
42735,seven,"[-6 -7 -7 ...,  9  8  9]",19
42736,seven,"[  787  1352  1477 ..., -1539 -1430 -1317]",19
42737,seven,"[-164 -257 -397 ...,  279  367  358]",19
42738,seven,"[-3 -2 -2 ..., -8 -8 -9]",19
42739,seven,"[ 0  0  0 ..., -4 -4 -2]",19
42740,seven,"[-1  1 -2 ..., -9 -9 -8]",19
42741,seven,"[-3 -1 -1 ...,  3  5  6]",19
42742,seven,"[ 4  2  2 ..., -3 -4 -6]",19
42743,seven,"[ 0 -3 -4 ..., -3 -3 -3]",19
